scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
augmented-downtown,2,vehev2,kapusta2,14368,4819.69,184327.57,5315.00,495.3100000000004,-1.1609374811817272,-16.093748118172723,False,929.6,197157,1.19,3945.16,-2.4590163934426257,-10.40075668324243,-5.028287111518348
augmented-downtown,2,vehev7,tpnx,30616,18115.10,112758.62,18764.00,648.9000000000015,,,False,455.1860465116279,256037,1.29,9131.60,,,
augmented-downtown,2,vehev3,kapusta2,15239,1069.49,12455.81,1732.00,662.51,1.5101122965151614,33.77975914058388,False,495.0,120868,1.26,1854.27,1.6129032258064502,15.868349054677623,12.39989273574581
augmented-downtown,2,vehev7,kapusta2,14368,20490.13,56619.96,21140.00,649.869999999999,1.1093018931553875,9.853214335051785,False,8006.023255813953,258566,1.30,9546.64,-2.2556390977443663,2.97568050181769,-0.12468827930174342
augmented-downtown,2,vehev1,rfid,22737,24231.56,69162.42,25110.00,878.4399999999987,1.1274862204496945,11.30712004611879,False,230.0909090909091,257212,1.33,9896.38,-4.316546762589912,2.634551207379665,0.9217850195489263
augmented-downtown,2,vehev7,fuzzy,22570,24037.18,65360.71,24500.00,462.8199999999997,-1.167502892385764,-16.7502892385764,False,36.74418604651163,258564,1.33,10019.55,2.3076923076922995,-5.124360779508019,0.18105801191353743
augmented-downtown,2,vehev3,tpnx,21907,187.37,13279.39,849.00,661.63,8.141378022095319,87.7170670949556,False,265.7391304347826,82832,1.36,1247.60,10.569105691056912,42.17086386791448,39.05826957033549
augmented-downtown,2,vehev1,allgreen,27226,16237.09,58313.86,17116.00,878.9099999999999,2.026284882328053,50.64859789848142,False,17116.727272727272,254040,1.27,8409.37,-11.805555555555546,19.93653471549157,2.0712146268691223
augmented-downtown,2,vehev1,tpnx,30616,29868.88,357097.55,30747.00,878.119999999999,-1.1153332140911412,-11.533321409114116,False,1318.2727272727273,261017,1.41,10345.67,0.0,-2.57201635890445,-0.613277003846946
augmented-downtown,2,vehev7,allgreen,32668,22189.68,235845.76,22838.00,648.3199999999997,,,False,22842.093023255813,262799,1.28,9976.79,,,
augmented-downtown,2,vehev3,allgreen,4771,1425.88,15774.40,2088.00,662.1199999999999,1.1337980755743822,11.800873405663525,False,2091.304347826087,133745,1.24,2092.02,2.4793388429751984,5.840362232084195,3.4325157582365207
augmented-downtown,2,vehev1,no-preemption,2094,27950.39,408052.78,28829.00,878.6100000000006,,,False,,258580,1.38,10313.05,,,
augmented-downtown,2,vehev1,rfid,22760,24251.97,190247.71,25130.00,878.0299999999988,1.2415915078239004,19.458212004633513,False,230.07272727272726,259296,1.33,9973.24,-6.338028169014076,3.891097829627399,0.4132548814772763
augmented-downtown,2,vehev3,kapusta2,6479,1711.91,29555.33,2374.00,662.0899999999999,-1.0590291310184412,-5.9029131018441205,False,688.8695652173913,141412,1.22,2275.29,-0.8130081300813052,-2.61117800657531,-1.7975020696109123
augmented-downtown,2,vehev1,kapusta2,20276,28257.77,315262.36,29136.00,878.2299999999996,1.0209609604721108,2.0530618979219484,False,9687.0,260999,1.41,10207.07,-0.7042253521126751,0.7210247830992556,-0.6525084166644213
augmented-downtown,2,vehev2,rfid,16250,3921.31,33141.64,4417.00,495.69000000000005,-1.1147178886564177,-11.471788865641773,False,142.0,182975,1.22,3450.87,-0.8130081300813052,-6.68878226135563,-3.146685607662092
augmented-downtown,2,vehev1,rfid,31737,28369.25,176666.84,29247.00,877.75,1.093091639715537,8.516361879756296,False,230.07272727272726,258591,1.38,10227.68,-4.166666666666674,2.092610958159269,0.2688130572953584
augmented-downtown,2,vehev1,fuzzy,22760,22429.51,162612.26,23057.00,627.4900000000016,1.3424742671596483,25.510676482778415,False,45.90384615384615,258063,1.33,9653.57,-6.338028169014076,6.971654675427052,0.88680810532622
augmented-downtown,2,vehev3,no-preemption,11718,1617.00,16738.42,2279.00,662.0,,,False,,138397,1.22,2217.86,,,
augmented-downtown,2,vehev3,fuzzy,27226,1497.91,19276.10,1967.00,469.0899999999999,1.1999853128692644,16.665646714548778,False,30.05263157894737,128388,1.24,2013.14,0.0,13.311917598222445,10.04519180241723
