scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
turin,2,vehev5,fuzzy,22737,2269.04,23318.57,2831.00,561.96,-1.783485950088426,-78.3485950088426,False,40.611111111111114,34392,4.21,1812.72,-6.23608017817372,-11.658505035572396,-33.59229334990677
turin,2,vehev6,fuzzy,16250,2880.22,24686.31,3544.00,663.7800000000002,2.4047017241738478,58.4148008899708,False,47.303030303030305,42725,3.92,2163.10,15.634218289085533,48.669697775077836,40.53832129486591
turin,2,vehev1,tpnx,25029,92.66,13260.45,839.00,746.34,39.22512410964818,97.45061354757057,False,438.9714285714286,3947,6.12,359.63,15.037593984962406,68.28995168059816,87.42112307986487
turin,2,vehev6,kapusta2,17651,2515.10,40991.32,3509.00,993.9000000000001,2.7917379030654845,64.1800185145624,False,1339.7878787878788,42772,3.92,2151.24,18.07228915662651,49.989422466680765,40.78114832403394
turin,2,vehev5,fuzzy,30366,4344.13,46146.26,4906.00,561.8699999999999,-3.4067867057734835,-240.67867057734836,False,41.78947368421053,54846,3.56,2907.99,-21.064301552106425,-79.79077919909979,-109.72009788926277
turin,2,vehev3,rfid,12811,7971.51,57480.84,8966.00,994.4899999999998,1.0994090203738063,9.042041545193669,False,238.33333333333334,41490,5.24,1796.09,0.3831417624521105,3.9524064171123086,3.3678032420346615
turin,2,vehev4,kapustaimp,6325,5979.87,105268.62,6725.00,745.1300000000001,-1.0411688506151386,-4.116885061513864,False,1029.0285714285715,66498,3.44,3759.34,-0.5780346820809301,-3.1236027178937142,-2.114525268346612
turin,2,vehev1,kapusta2,21907,294.94,14576.85,1038.00,743.06,11.254797585949683,91.11490018044941,False,263.9142857142857,4927,6.03,391.08,12.921348314606739,62.82686184116725,83.08093815459634
turin,2,vehev3,kapusta2,16250,7093.69,50694.54,8087.00,993.3100000000004,1.0030111267901474,0.30020871251783543,False,1796.5454545454545,43608,5.20,1814.47,0.38610038610038533,-0.19879947207697146,0.0733272227314341
turin,2,vehev6,no-preemption,14368,7712.09,32179.34,8707.00,994.9099999999999,,,False,,73824,3.38,4507.89,,,
turin,2,vehev3,kapusta2,12811,3698.58,39857.40,4692.00,993.4200000000001,2.369544527899897,57.79779665561762,False,1442.6969696969697,32691,5.28,1226.21,1.1494252873563315,34.42727272727273,23.861095584125213
turin,2,vehev2,kapusta2,21907,329.89,16070.56,1172.00,842.11,1.0434690351329232,4.165819364959489,False,333.89473684210526,5643,5.96,413.36,-0.8319467554076532,-0.6501253987192257,-2.6559941786429064
turin,2,vehev4,no-preemption,22570,5636.73,98294.95,6381.00,744.2700000000004,,,False,,64562,3.44,3589.10,,,
turin,2,vehev4,rfid,22570,4999.44,86456.03,5745.00,745.5600000000004,1.1274722768950123,11.306023173009883,False,265.1714285714286,61258,3.47,3309.83,0.8720930232558155,7.781059318492101,5.117561413834759
turin,2,vehev4,tpnx,32668,2000.52,33349.24,2745.00,744.48,2.6600433887189334,62.40662824369958,False,705.3714285714286,33396,4.26,1792.60,23.478260869565215,48.269991054165594,47.03755392032479
turin,2,vehev2,kapustaimp,12811,86.03,9446.36,928.00,841.97,4.093339532721143,75.5700695726253,False,81.57894736842105,4358,6.10,370.47,2.006688963210679,10.635372443072166,23.891023402025844
turin,2,vehev3,no-preemption,27548,11395.16,52056.20,12388.00,992.8400000000001,,,False,,43583,5.20,1958.48,,,
turin,2,vehev5,no-preemption,17651,1479.74,29488.69,2322.00,842.26,,,False,,28063,4.43,1671.89,,,
turin,2,vehev3,allgreen,6479,7960.83,61017.43,8954.00,993.1700000000001,1.2329141559360017,18.891352233617464,False,8958.60606060606,45631,5.17,1952.44,-0.7677543186180413,-1.9109211151302707,-4.814517055242917
turin,2,vehev3,allgreen,25029,7486.48,39101.58,8481.00,994.5200000000004,1.3238277534969705,24.461471867587004,False,8484.757575757576,45162,5.14,1909.43,-0.387596899224818,1.512822628896815,-2.6502409309937303
turin,2,vehev4,rfid,15239,4090.44,88135.93,4834.00,743.56,1.9400382354954477,48.454624156177026,False,265.1714285714286,54711,3.61,2859.26,6.4896755162241915,36.66398637258745,26.280401536077612
turin,2,vehev6,kapustaimp,16250,1348.63,27411.57,2342.00,993.3699999999999,5.135633939627621,80.52820719397869,False,357.6666666666667,28169,4.40,1679.57,29.793510324483783,60.14385108968031,60.79634809959222
turin,2,vehev1,no-preemption,11718,2691.31,39375.08,3436.00,744.69,,,False,,24415,5.42,862.29,,,
turin,2,vehev6,allgreen,16250,3178.24,27646.79,4171.00,992.7600000000002,2.179215540676601,54.11192783208949,False,4175.0,49076,3.69,2527.49,8.849557522123884,40.022733313083755,31.69944191613433
turin,2,vehev5,fuzzy,10105,2780.82,51394.82,3343.00,562.1799999999998,-2.8937334804054196,-189.37334804054194,False,41.833333333333336,40251,4.00,2051.24,-13.043478260869556,-33.28568272492169,-78.37011433129486
turin,2,vehev4,tpnx,12811,2664.44,31877.53,3409.00,744.56,2.0372723724309796,50.91476164246277,False,856.2857142857143,40969,4.02,2082.95,16.184971098265887,40.44817895137105,35.31585013499219
turin,2,vehev2,no-preemption,6325,343.62,12829.27,1186.00,842.38,,,False,,5676,5.96,415.09,,,
