scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
turin,2,vehev6,kapustaimp,22760,10811.10,35786.11,11804.00,992.8999999999996,1.258476935741969,20.53886951766636,False,1963.030303030303,76872
turin,2,vehev2,no-preemption,25029,343.03,3658.06,1185.00,841.97,,,False,,3210
turin,2,vehev6,fuzzy,25029,17492.54,48345.60,18155.00,662.4599999999991,1.5014731994324437,33.39874462108284,False,47.303030303030305,86863
turin,2,vehev3,kapustaimp,24847,2141.64,10209.77,3134.00,992.3600000000001,3.1012168244896436,67.75459258110511,False,396.6666666666667,13173
turin,2,vehev5,fuzzy,22737,2631.58,14779.48,3193.00,561.4200000000001,-3.0761443867770137,-207.61443867770137,False,41.78947368421053,28867
turin,2,vehev6,fuzzy,16250,18924.13,51539.74,19586.00,661.869999999999,1.2863169931722092,22.25866521953642,False,47.303030303030305,87938
turin,2,vehev6,kapusta2,17651,12596.97,38197.14,13590.00,993.0300000000007,1.1802631902751217,15.273134988908875,False,2976.151515151515,83748
turin,2,vehev5,fuzzy,30366,1825.81,11325.11,2388.00,562.19,-2.746157085702253,-174.6157085702253,False,41.78947368421053,20798
turin,2,vehev3,rfid,12811,3739.54,13425.17,4733.00,993.46,3.123098028099713,67.98051194670754,False,238.33333333333334,21984
turin,2,vehev4,kapustaimp,6325,6027.69,24916.47,6773.00,745.3100000000004,1.6823824715604154,40.56048390277767,False,411.6857142857143,57217
turin,2,vehev1,kapusta2,21907,141.96,2990.09,887.00,745.04,16.028529163144547,93.76112436879507,False,260.42857142857144,2350
turin,2,vehev3,kapusta2,16250,4193.39,13138.01,5186.00,992.6099999999997,2.363846434507642,57.69606750244387,False,984.5454545454545,23959
turin,2,vehev6,no-preemption,14368,15869.88,55464.54,16864.00,994.1200000000008,,,False,,87859
turin,2,vehev3,kapusta2,12811,6630.27,17526.35,7624.00,993.7299999999996,1.7614591864283053,43.228886158430335,False,1500.5454545454545,32321
turin,2,vehev2,kapusta2,21907,133.59,3117.17,976.00,842.41,2.537839658657085,60.59640739757543,False,281.05263157894734,2573
turin,2,vehev4,no-preemption,22570,10914.89,42442.83,11658.00,743.1100000000006,,,False,,76976
turin,2,vehev4,rfid,22570,8023.28,38204.70,8766.00,742.7200000000003,1.3604024787867306,26.492342112472045,False,265.1714285714286,67154
turin,2,vehev4,tpn4,30616,5815.11,26396.34,6560.00,744.8900000000003,1.7137526203287643,41.64852102118676,False,4430.028571428571,57451
turin,2,vehev2,kapustaimp,12811,69.59,3054.35,912.00,842.41,4.896967955165971,79.57920065731557,False,73.42105263157895,2397
turin,2,vehev3,no-preemption,27548,6288.78,14754.93,7283.00,994.2200000000003,,,False,,30224
turin,2,vehev5,no-preemption,17651,1169.58,9498.82,2012.00,842.4200000000001,,,False,,17305
turin,2,vehev3,allgreen,6479,3173.17,12413.77,4166.00,992.8299999999999,2.335465796033619,57.18198906195393,False,4170.0,19642
turin,2,vehev3,allgreen,25029,6354.84,18833.27,7348.00,993.1599999999999,1.0046562934708034,0.4634712887446546,False,7351.090909090909,31052
turin,2,vehev5,tpn4,30366,375.17,6021.02,1218.00,842.8299999999999,1.7721566223312097,43.57157897903318,False,376.4736842105263,10801
turin,2,vehev4,rfid,15239,7176.68,31143.69,7922.00,745.3199999999997,1.1062176382394087,9.601875306242501,False,265.1714285714286,63164
turin,2,vehev6,kapustaimp,16250,5771.59,25568.25,6764.00,992.4099999999999,4.217629803918851,76.29000062853216,False,977.3636363636364,57086
turin,2,vehev1,no-preemption,11718,1744.61,7376.23,2489.00,744.3900000000001,,,False,,8990
turin,2,vehev6,allgreen,16250,9723.50,35349.12,10717.00,993.5,2.5034637733326477,60.05534369411764,False,10721.121212121212,74792
turin,2,vehev5,fuzzy,10105,2015.73,12569.75,2577.00,561.27,-2.329058199590974,-132.90581995909739,False,41.78947368421053,22418
turin,2,vehev2,no-preemption,6325,345.64,3615.41,1188.00,842.36,,,False,,3264
turin,2,vehev2,kapusta2,27548,152.60,3222.35,994.00,841.4,2.2270642201834865,55.09783728115345,False,291.4736842105263,2666
turin,2,vehev3,kapustaimp,25029,891.52,5801.40,1885.00,993.48,7.161286342426418,86.03602827503786,False,238.57575757575756,5993
turin,2,vehev1,allgreen,30616,97.33,2790.94,840.00,742.67,68.85780334942977,98.54773177278784,False,843.2,2472
turin,2,vehev1,allgreen,10105,84.90,3390.24,829.00,744.1,28.04263839811543,96.4340017304962,False,832.3714285714286,2400
turin,2,vehev3,rfid,14368,4307.18,15016.90,5301.00,993.8199999999997,1.4112458731699162,29.140625385580954,False,238.33333333333334,24171
turin,2,vehev6,kapusta2,27548,13148.45,53824.71,14143.00,994.5499999999993,1.409956306636904,29.075816371554918,False,1831.7272727272727,85291
turin,2,vehev4,rfid,21907,11713.11,40709.27,12458.00,744.8899999999994,-1.9642092341953323,-96.42092341953324,False,265.1714285714286,80133
turin,2,vehev4,kapusta2,4771,10357.76,35847.73,11102.00,744.2399999999998,-1.1908468913439132,-19.08468913439132,False,2166.0285714285715,77581
turin,2,vehev4,tpn4,6479,8028.53,29362.84,8772.00,743.4700000000003,-1.0071188617849465,-0.7118861784946473,False,4761.257142857143,67812
turin,2,vehev3,no-preemption,6479,7410.83,15665.50,8404.00,993.1700000000001,,,False,,32718
turin,2,vehev5,kapusta2,16250,867.85,9434.49,1709.00,841.15,1.1149622630638936,10.310865835761973,False,499.2631578947368,14725
turin,2,vehev5,tpn4,6479,729.24,8259.87,1572.00,842.76,2.3171109648401074,56.84280920620455,False,450.10526315789474,13762
turin,2,vehev2,tpn4,24847,72.95,3074.87,916.00,843.05,4.828238519533928,79.28851286127988,False,310.2105263157895,2423
turin,2,vehev2,no-preemption,20276,342.16,3564.74,1183.00,840.8399999999999,,,False,,3244
turin,2,vehev1,kapustaimp,24847,96.55,2756.08,841.00,744.45,25.717244950802694,96.1115585984696,False,69.51428571428572,2338
turin,2,vehev6,tpn4,16250,10376.67,39675.06,11370.00,993.3299999999999,2.34588071124937,57.37208651724581,False,1792.1515151515152,77220
turin,2,vehev1,tpn4,31737,89.50,2943.03,833.00,743.5,17.145139664804468,94.16744325476218,False,468.34285714285716,2250
turin,2,vehev4,fuzzy,6325,7954.72,28647.75,8450.00,495.27999999999975,1.2748255124001848,21.557892411703904,False,53.03030303030303,65836
turin,2,vehev1,kapusta2,25029,809.37,4679.79,1553.00,743.63,1.7724402930674474,43.58061008253401,False,305.85714285714283,4847
turin,2,vehev5,rfid,12811,1123.10,9504.20,1965.00,841.9000000000001,-1.2907266730258695,-29.07266730258695,False,211.31578947368422,16670
turin,2,vehev2,kapustaimp,11718,78.16,2923.54,921.00,842.84,4.585593654042989,78.19257275187634,False,76.6842105263158,2444
turin,2,vehev4,allgreen,22760,4099.55,20504.44,4843.00,743.4499999999998,1.7356929419082583,42.38612280691893,False,4846.371428571429,45786
turin,2,vehev1,kapustaimp,6479,97.54,3271.47,840.00,742.46,11.456018043879434,91.27096346942064,False,72.91428571428571,2247
turin,2,vehev2,kapustaimp,30366,67.01,2901.73,909.00,841.99,5.139979107595881,80.54466800220655,False,73.10526315789474,2436
turin,2,vehev4,kapustaimp,27226,6675.51,27845.62,7420.00,744.4899999999998,1.271394994539743,21.34623745612515,False,678.3428571428572,60327
turin,2,vehev4,tpn4,4771,6028.91,32737.99,6774.00,745.0900000000001,1.442683669187299,30.68473558286511,False,3926.942857142857,58521
turin,2,vehev6,kapustaimp,31737,3463.69,18522.42,4456.00,992.31,6.255152741729196,84.01318015259918,False,451.72727272727275,40639
turin,2,vehev6,no-preemption,6325,21481.60,60750.27,22476.00,994.4000000000015,,,False,,91528
turin,2,vehev6,kapustaimp,16993,9356.14,40325.39,10349.00,992.8600000000006,1.979931894990883,49.49321223977734,False,1792.2121212121212,73890
turin,2,vehev5,no-preemption,21907,1169.25,9174.61,2011.00,841.75,,,False,,17450
turin,2,vehev3,allgreen,21907,2734.03,11385.63,3727.00,992.9699999999998,4.550224394026401,78.02306186673312,False,3730.2727272727275,16987
turin,2,vehev3,no-preemption,2094,6669.91,18522.87,7663.00,993.0900000000001,,,False,,30215
