scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
cologne,2,vehev6,rfid,11718,559.54,25003.15,1017.00,457.46000000000004,2.0436787361046576,51.0686301944872,False,221.45833333333334,9285,6.47,1262.51,5.203252032520322,10.691472429526405,36.677351155970804
cologne,2,vehev2,allgreen,27548,71.69,1670.42,435.00,363.31,23.69382061654345,95.77949028911875,False,437.22222222222223,6653,5.29,910.66,18.344519015659966,31.984972851050486,71.83796139519133
cologne,2,vehev5,rfid,6479,2314.35,56476.20,2678.00,363.6500000000001,-1.0628863517373772,-6.288635173737722,False,203.7037037037037,26515,5.57,1714.14,-1.415929203539823,-2.569411201531846,-6.9455088129714015
cologne,2,vehev1,rfid,15239,8028.83,111495.75,8560.00,531.1700000000001,1.6081471397451437,37.816635351011584,False,202.69230769230768,85761,3.22,4137.77,3.8709677419354938,28.002470811365733,17.408053006153878
cologne,2,vehev3,allgreen,17651,2336.61,14399.90,2794.00,457.3899999999999,6.0361592221209355,83.43317392398691,False,2797.3333333333335,34885,4.15,1602.51,30.094043887147357,72.01378956247478,65.81309656807981
cologne,2,vehev1,no-preemption,4771,3959.76,38076.96,4491.00,531.2399999999998,,,False,,55118,3.58,2412.05,,,
cologne,2,vehev3,tpnx,24847,2031.46,5910.67,2489.00,457.53999999999996,5.999926161479921,83.33312822380896,False,478.7083333333333,29650,4.26,1484.23,33.96226415094339,72.24493230608124,70.46283198182941
cologne,2,vehev4,kapustaimp,32668,440.37,24798.40,972.00,531.63,3.6014033653518633,72.23304643904285,False,100.15384615384616,9217,6.47,1253.39,10.409556313993162,19.53637069801182,53.11085109630157
cologne,2,vehev4,tpnx,16250,381.02,22820.17,912.00,530.98,1.8748097212744739,46.6612537447154,False,189.53846153846155,8664,6.51,1238.95,3.0063291139240444,6.637378205466337,22.725651088119868
cologne,2,vehev5,fuzzy,11718,807.58,26037.40,1050.00,242.41999999999996,3.6012778919735506,72.23207900093524,False,40.74074074074074,9843,6.44,1270.58,22.43346007604563,34.60865447957839,69.52537230254808
cologne,2,vehev2,kapustaimp,10105,176.64,6171.74,540.00,363.36,8.569972826086957,88.33135156559652,False,104.70370370370371,7349,5.26,934.89,15.604395604395593,26.86630212855835,65.32018309659762
cologne,2,vehev3,kapusta2,10105,5068.20,23961.25,5525.00,456.8000000000002,3.199528432184997,68.74539416681826,False,2333.0833333333335,64243,3.45,2890.71,10.576923076923084,54.47033975054614,40.55812059920242
cologne,2,vehev3,fuzzy,31737,3495.28,53609.83,3801.00,305.7199999999998,1.454604495204962,31.252790480405167,False,44.291666666666664,47662,3.71,2084.30,8.479532163742686,28.69043994129097,28.560936492947818
cologne,2,vehev4,fuzzy,2094,713.35,33021.13,1068.00,354.65,2.0796663629354453,51.91536403038698,False,40.53846153846154,9935,6.42,1280.31,7.89915966386554,16.224333555808567,46.766329100358995
cologne,2,vehev5,fuzzy,24847,2258.43,51249.81,2501.00,242.57000000000016,1.2538754798687584,20.24726409797337,False,40.74074074074074,23947,5.69,1659.01,7.358490566037745,13.062548472970425,25.375506388282954
cologne,2,vehev4,fuzzy,17651,3197.11,69808.33,3552.00,354.8899999999999,-2.674331649212032,-167.43316492120323,False,40.53846153846154,35737,5.09,2107.20,-16.144975288303133,-45.08299997934466,-127.95815525929709
cologne,2,vehev1,kapusta2,4771,6213.10,39307.19,6744.00,530.8999999999996,-1.5690597409944036,-56.90597409944036,False,1353.923076923077,75538,3.31,3442.54,-7.5418994413407825,-42.72258037768702,-37.047788381291056
cologne,2,vehev6,kapusta2,6479,139.06,9679.48,596.00,456.94,6.843664605206385,85.38794552790854,False,207.875,6239,6.69,1152.17,7.383627608346699,15.704335611126552,51.844705155912315
cologne,2,vehev2,tpnx,20276,204.55,2260.13,568.00,363.45,12.091811293082376,91.72994040543709,False,132.59259259259258,7617,5.22,943.52,27.00729927007297,41.83916264963693,77.92301895542288
cologne,2,vehev1,rfid,25029,8887.91,176661.99,9419.00,531.0900000000001,-1.3383773967332298,-33.83773967332297,False,202.69230769230768,91500,3.17,4532.92,-3.3536585365853577,-26.047144076680738,-16.038704931962002
cologne,2,vehev6,fuzzy,6325,716.80,16766.80,1022.00,305.20000000000005,1.19375,16.230366492146597,False,44.291666666666664,9233,6.45,1264.46,2.2187004754358197,5.551322846173379,20.7399776804876
cologne,2,vehev1,kapustaimp,2094,1889.90,42909.07,2421.00,531.0999999999999,2.8699984126144242,65.15677515343813,False,386.7307692307692,28819,4.25,1471.39,26.488095238095234,52.32418736067188,58.23878044892695
cologne,2,vehev4,no-preemption,2094,1483.53,42263.02,2015.00,531.47,,,False,,18663,5.95,1528.26,,,
cologne,2,vehev6,fuzzy,4771,510.63,13893.04,816.00,305.37,2.2408201633276543,55.373482604021916,False,44.291666666666664,7802,6.58,1208.39,6.645056726094012,14.661723163841799,46.539673838563786
cologne,2,vehev1,tpnx,22570,1624.89,48414.02,2156.00,531.1099999999999,6.941626817815359,85.59415499788109,False,496.0769230769231,24179,4.41,1369.25,38.67924528301887,73.36426327409957,75.11296382069888
cologne,2,vehev4,allgreen,20276,166.03,19848.56,697.00,530.97,10.09317593206047,90.09231577125739,False,700.4230769230769,7253,6.63,1185.03,13.917525773195871,25.043644367978956,65.0558874542301
cologne,2,vehev5,tpnx,24847,32.44,14595.77,396.00,363.56,87.29315659679409,98.8544348274413,False,134.85185185185185,5025,6.81,1100.75,28.490566037735853,42.3171651958832,84.3409161732627
cologne,2,vehev6,kapusta2,16993,344.05,20661.24,801.00,456.95,2.501555006539747,60.02486463876559,False,281.875,7684,6.58,1205.81,4.113924050632911,10.018208139934037,35.83834335337342
cologne,2,vehev1,allgreen,12811,9659.39,80809.88,10191.00,531.6100000000006,-1.6589564401973698,-65.89564401973698,False,10194.423076923076,93651,3.19,4759.24,-3.625377643504535,-44.758509722572846,-26.328355792966683
cologne,2,vehev1,fuzzy,10105,7793.71,70100.01,8148.00,354.28999999999996,-1.183777962744693,-18.377796274469294,False,40.56,83635,3.32,3954.53,1.8404907975460238,-10.141153402665992,-7.063763329364936
cologne,2,vehev6,kapustaimp,25029,32.20,3221.97,489.00,456.8,29.558385093167697,96.61686524196769,False,63.375,5354,6.76,1125.08,7.987220447284349,17.42713921895298,57.945173199277356
cologne,2,vehev2,rfid,30366,1200.15,4714.66,1564.00,363.8499999999999,2.4644586093404985,59.42313674046225,False,203.7037037037037,17628,4.71,1189.57,20.769230769230763,35.18989686565295,56.74853399416051
cologne,2,vehev5,kapusta2,4771,408.13,21233.82,772.00,363.87,4.984318721975841,79.93707754700749,False,257.2962962962963,7455,6.60,1199.29,15.384615384615374,26.43340428533748,66.91078561917443
cologne,2,vehev4,no-preemption,27226,1103.75,45698.07,1636.00,532.25,,,False,,14524,6.13,1427.18,,,
cologne,2,vehev4,fuzzy,30616,667.30,25260.60,1022.00,354.70000000000005,-1.079214646137922,-7.921464613792195,False,40.53846153846154,9513,6.45,1267.79,0.78125,2.5046910086437557,8.905486929043382
cologne,2,vehev2,rfid,10105,1052.95,16181.86,1417.00,364.04999999999995,1.4376751032812574,30.44325538380235,False,203.7037037037037,15732,4.80,1150.76,5.494505494505497,9.979426282728243,25.76093624651975
cologne,2,vehev6,kapusta2,22760,257.60,20578.11,715.00,457.4,4.067934782608695,75.41750167000669,False,234.70833333333334,7159,6.61,1184.83,6.441223832528187,14.772694576319967,47.37963983829474
cologne,2,vehev5,kapustaimp,11718,265.08,19089.06,629.00,363.92,10.9714803078316,90.88545964680641,False,140.8148148148148,6362,6.67,1162.67,26.806083650190125,40.16232295783926,80.30279575219048
cologne,2,vehev6,kapustaimp,6325,40.02,5664.52,497.00,456.98,21.381309345327335,95.32301795063574,False,65.45833333333333,5472,6.76,1126.98,7.131537242472263,15.820373773136732,53.026010816379085
cologne,2,vehev3,rfid,16993,1542.97,5485.94,2000.00,457.03,1.364809425977174,26.729697130863407,False,221.45833333333334,22819,4.50,1315.00,5.633802816901423,13.063599100885892,24.90785836514413
cologne,2,vehev5,tpnx,14368,64.59,18504.02,428.00,363.40999999999997,,,False,135.03703703703704,5064,6.80,1109.39,,,
cologne,2,vehev4,tpnx,10105,111.55,18519.88,643.00,531.45,16.74540564769162,94.02821274659387,False,127.96153846153847,6670,6.65,1169.64,16.055846422338572,28.23898252050726,70.06955351133048
cologne,2,vehev1,kapusta2,30366,4088.87,72793.77,4620.00,531.1300000000001,6.327256674827031,84.19536220209784,False,1146.1538461538462,57894,3.48,2505.83,10.828025477707005,67.8924979178679,49.16718616923198
cologne,2,vehev6,kapusta2,22737,157.34,8117.66,615.00,457.65999999999997,4.853438413626541,79.39605049499764,False,200.0,6443,6.68,1157.59,5.1968503937007915,11.984397928847878,41.70285921100253
cologne,2,vehev2,fuzzy,22737,2155.38,51618.91,2398.00,242.6199999999999,1.1692972932847108,14.478550002380686,False,40.74074074074074,28221,4.30,1449.77,5.651105651105648,11.526561498794742,20.365144759862297
cologne,2,vehev4,tpnx,30616,221.15,19886.70,752.00,530.85,2.7959303640063307,64.23373010738776,False,161.6153846153846,7531,6.60,1197.11,3.124999999999978,7.94010889292196,27.88470745954228
cologne,2,vehev4,allgreen,2094,447.68,24408.84,979.00,531.3199999999999,3.3138179056468906,69.82332679487439,False,982.4230769230769,9414,6.45,1258.55,8.403361344537807,17.64817504874825,49.55794888281627
cologne,2,vehev4,rfid,20276,1132.89,36973.57,1664.00,531.1099999999999,1.47919921616397,32.395853846291544,False,202.69230769230768,14782,6.13,1433.37,5.32646048109966,9.335467057990087,28.782038928502608
cologne,2,vehev2,no-preemption,27226,1744.43,6483.40,2108.00,363.56999999999994,,,False,,23697,4.42,1352.20,,,
cologne,2,vehev5,fuzzy,31737,2141.17,48683.33,2384.00,242.82999999999993,1.2355674701214756,19.06552865933866,False,40.74074074074074,22471,5.74,1629.29,4.744525547445244,9.357997218358838,22.782722243221887
cologne,2,vehev2,allgreen,17651,105.40,8855.25,469.00,363.6,17.787760910815937,94.37815695289706,False,472.7037037037037,6945,5.28,920.97,21.658986175115214,34.22488537188077,73.92430727641361
cologne,2,vehev4,no-preemption,12811,1386.69,40609.13,1918.00,531.31,,,False,,17544,5.98,1502.82,,,
cologne,2,vehev2,fuzzy,30366,2166.52,16281.81,2409.00,242.48000000000002,1.365193951590569,26.750334717282232,False,40.74074074074074,28064,4.29,1455.64,10.000000000000009,20.693882220902548,31.143116519861614
cologne,2,vehev3,no-preemption,30616,5464.08,79222.41,5921.00,456.9200000000001,,,False,,69746,3.36,3090.27,,,
cologne,2,vehev3,no-preemption,4771,3255.86,53674.72,3713.00,457.1399999999999,,,False,,45718,3.75,2031.02,,,
cologne,2,vehev4,tpnx,30366,140.32,20822.92,671.00,530.6800000000001,10.58366590649943,90.5514780149485,False,134.23076923076923,6820,6.64,1175.73,12.542372881355913,23.22164393043955,63.01718995716068
cologne,2,vehev6,tpnx,30616,32.55,15814.27,490.00,457.45,29.267588325652845,96.58325110742553,False,137.08333333333334,5596,6.76,1125.10,7.987220447284349,17.569656607395366,55.62604075806835
cologne,2,vehev3,rfid,25029,1874.76,7137.66,2332.00,457.24,1.9415445176982653,48.4946139074103,False,221.45833333333334,27644,4.31,1432.48,17.438692098092634,35.591376093163376,46.814937376147135
cologne,2,vehev4,rfid,10105,511.39,26522.03,1043.00,531.61,3.652691683450987,72.62292887925265,False,202.69230769230768,9685,6.45,1271.93,12.565445026178,21.96317588087686,56.54027372672201
cologne,2,vehev5,allgreen,2094,35.22,13793.64,399.00,363.78,78.20244179443498,98.72126754989489,False,401.5925925925926,5036,6.81,1102.65,26.111111111111086,40.439794308925514,83.36086697944889
cologne,2,vehev2,no-preemption,30616,2063.75,7688.55,2427.00,363.25,,,False,,28094,4.30,1462.63,,,
cologne,2,vehev4,rfid,16250,366.62,24854.61,898.00,531.38,1.9484479842889095,48.67710054035893,False,202.69230769230768,8575,6.52,1235.16,3.164556962025311,6.922978380292822,23.519443453442747
cologne,2,vehev3,fuzzy,6479,2323.96,79741.87,2629.00,305.03999999999996,1.3224065818688788,24.380291681038123,False,44.291666666666664,30937,4.18,1538.10,8.571428571428562,20.727936174160433,28.76418982707407
cologne,2,vehev5,no-preemption,11718,2908.32,78023.91,3272.00,363.67999999999984,,,False,,32299,5.26,1943.04,,,
cologne,2,vehev6,tpnx,22570,28.06,9730.98,485.00,456.94,33.927655024946546,97.05255196899192,False,137.45833333333334,5624,6.77,1123.25,8.146964856230031,17.59229369644324,54.54618928311646
cologne,2,vehev6,rfid,16993,715.93,33933.27,1173.00,457.07000000000005,1.202156635425251,16.816164338995655,False,221.45833333333334,10263,6.38,1303.04,0.9493670886075778,2.7625628703192406,14.30360721442886
cologne,2,vehev5,kapusta2,27548,523.64,23070.06,887.00,363.36,5.678844244137194,82.39078310639715,False,242.40740740740742,8310,6.53,1231.18,25.335892514395407,37.99362399713936,74.76158658810667
cologne,2,vehev1,tpnx,16250,2176.61,9512.14,2708.00,531.3899999999999,4.212844744809589,76.26307019189244,False,704.9615384615385,31996,4.16,1565.06,30.4075235109718,65.38297349963615,64.4847987035331
cologne,2,vehev6,kapusta2,24847,343.70,21390.32,801.00,457.3,3.0492871690427696,67.20545017365748,False,306.25,7778,6.59,1205.35,6.119162640901776,13.169856717837158,42.03308987926666
cologne,2,vehev2,rfid,12811,1545.36,13276.45,1909.00,363.6400000000001,,,False,203.7037037037037,21697,4.50,1289.88,,,
cologne,2,vehev6,kapusta2,15239,165.35,7316.56,623.00,457.65,5.175627456909585,80.67867116932892,False,206.75,6402,6.68,1159.81,5.863708399366097,13.362964069619787,45.62595549515882
cologne,2,vehev1,fuzzy,14368,16471.26,215726.90,16826.00,354.7400000000016,-3.9441633481876672,-294.4163348187667,False,40.53846153846154,106614,3.17,6347.37,-9.943181818181824,-150.64147367174084,-82.27731236108737
cologne,2,vehev2,allgreen,16993,230.58,1896.09,594.00,363.41999999999996,6.5778905369069305,84.79755790417542,False,596.5925925925926,8063,5.19,957.14,13.566739606126909,25.078276661030753,61.24303018650259
cologne,2,vehev4,tpnx,25029,299.25,21764.25,830.00,530.75,4.957694235588972,79.8293329019473,False,176.23076923076923,8091,6.56,1215.67,10.81081081081081,20.402417385269132,56.93069306930694
cologne,2,vehev4,kapustaimp,21907,267.61,26873.64,799.00,531.39,2.6772915810320987,62.64881990871913,False,77.8076923076923,7932,6.57,1209.16,3.791469194312791,8.772247497038698,30.887862681885515
cologne,2,vehev5,rfid,14368,2165.79,19636.68,2529.00,363.21000000000004,,,False,203.7037037037037,23689,5.70,1663.48,,,
cologne,2,vehev2,kapustaimp,27548,128.70,3499.10,492.00,363.3,13.1982128982129,92.42321663006811,False,98.03703703703704,6898,5.28,921.77,18.120805369127524,31.155193403589486,70.8008804605486
cologne,2,vehev6,kapusta2,22570,173.78,7395.20,631.00,457.22,5.478248359995397,81.7459900631296,False,246.66666666666666,6369,6.68,1161.06,6.709265175718859,14.818347223852568,48.5250141437
cologne,2,vehev1,fuzzy,16993,19002.16,131743.16,19357.00,354.84000000000015,-3.700150520590944,-270.0150520590944,False,39.04,108527,3.18,6599.93,-6.194690265486724,-123.24740472139446,-61.80912764085819
cologne,2,vehev5,kapusta2,2094,285.02,19834.36,649.00,363.98,9.663497298435198,89.6517795874799,False,243.74074074074073,6689,6.67,1166.67,23.518518518518515,36.981721150314364,77.89929293596775
cologne,2,vehev4,kapusta2,20276,1196.03,37827.46,1727.00,530.97,1.4011103400416378,28.62803368003962,False,345.65384615384613,15743,6.08,1450.99,4.467353951890041,8.220954356846477,24.152052418577764
cologne,2,vehev4,fuzzy,12811,985.07,30084.11,1340.00,354.92999999999995,1.4077070665028881,28.962493419581882,False,40.56,12624,6.25,1352.84,4.515050167224066,9.979904446307607,28.0437756497948
cologne,2,vehev4,no-preemption,30616,618.32,31581.65,1150.00,531.68,,,False,,10443,6.40,1300.36,,,
cologne,2,vehev1,rfid,10105,7647.88,103182.14,8179.00,531.1199999999999,-1.161628005881138,-16.16280058811379,False,202.69230769230768,84197,3.22,3973.98,-1.2269938650306678,-10.682872755833571,-7.783196999372732
cologne,2,vehev2,allgreen,6325,149.77,1824.83,513.00,363.23,16.422380984175735,93.91074898966491,False,515.9629629629629,7321,5.23,933.21,26.63438256658597,41.63315341459906,78.3920191257637
cologne,2,vehev5,fuzzy,14368,1201.67,34255.20,1444.00,242.32999999999993,,,False,40.69230769230769,13055,6.25,1372.86,,,
cologne,2,vehev5,kapusta2,27226,432.63,26723.00,796.00,363.37,7.81827427594018,87.20945358648542,False,261.0,7512,6.58,1205.09,32.1285140562249,45.58307556839991,80.57207882894532
cologne,2,vehev6,no-preemption,17651,859.62,19186.83,1317.00,457.38,,,False,,11743,6.30,1341.71,,,
cologne,2,vehev4,tpnx,24847,374.93,23028.17,906.00,531.0699999999999,3.444856373189662,70.9712135523932,False,188.92307692307693,8601,6.49,1240.55,7.986688851913493,16.134854855937597,47.647452675147605
cologne,2,vehev1,allgreen,16250,9928.51,73370.37,10460.00,531.4899999999998,-1.0827495277936514,-8.27495277936514,False,10463.423076923076,93463,3.20,4796.73,0.31347962382446415,-6.097229195743492,-3.7428821968898074
cologne,2,vehev5,allgreen,14368,28.94,15068.98,393.00,364.06,,,False,395.5925925925926,5074,6.81,1101.29,,,
cologne,2,vehev1,kapusta2,24847,12799.30,95637.85,13331.00,531.7000000000007,1.2938113803098608,22.708980982953996,False,2889.6153846153848,102584,3.10,5708.36,-0.6410256410256387,11.534503707009858,5.676823773883299
cologne,2,vehev4,fuzzy,11718,1271.51,35546.44,1626.00,354.49,1.0158630289970194,1.5615322680540111,False,40.53846153846154,14775,6.14,1422.55,1.9933554817275656,3.6904391155403338,12.194687110001778
cologne,2,vehev1,kapustaimp,27226,1277.61,39234.09,1809.00,531.3900000000001,5.549056441324035,81.97891820755396,False,269.15384615384613,20101,4.60,1256.65,41.975308641975296,66.65702626258339,75.18211225522879
cologne,2,vehev4,fuzzy,27226,537.54,22498.67,892.00,354.46000000000004,2.0533355657253414,51.298754246885615,False,40.53846153846154,8650,6.53,1233.04,6.5252854812398065,13.603049370086474,40.44340402093087
cologne,2,vehev1,no-preemption,20276,11679.91,89281.98,12211.00,531.0900000000001,,,False,,97909,3.19,5223.20,,,
cologne,2,vehev3,fuzzy,16993,17655.09,87422.92,17960.00,304.90999999999985,-8.383790945267016,-738.3790945267016,False,44.291666666666664,109565,3.11,6693.96,-26.995305164319248,-342.54660848869503,-260.55350796366986
cologne,2,vehev1,no-preemption,30616,4945.75,75977.30,5477.00,531.25,,,False,,65962,3.42,2893.89,,,
cologne,2,vehev5,tpnx,10105,26.11,14641.52,390.00,363.89,96.42818843355036,98.96295884404267,False,133.85185185185185,4981,6.83,1098.66,23.50813743218807,37.55768749857912,82.13286462443504
cologne,2,vehev1,fuzzy,6325,9472.03,73911.93,9827.00,354.96999999999935,1.4137613584416433,29.266704452703607,False,40.53846153846154,91481,3.16,4594.46,1.2820512820512775,20.648770386336512,11.599748755858341
cologne,2,vehev4,rfid,24847,957.36,37045.00,1489.00,531.64,1.3491058744881756,25.87683302621595,False,202.69230769230768,13531,6.21,1388.13,3.3277870216306127,6.1579751490650425,17.639539838091178
cologne,2,vehev4,rfid,17651,1181.97,37385.42,1713.00,531.03,1.011430070137144,1.1300900056880891,False,202.69230769230768,15271,6.06,1448.75,-0.16474464579901982,0.2519949601007987,2.589781208139308
cologne,2,vehev1,kapusta2,27226,9558.65,109597.35,10090.00,531.3500000000004,-1.3482769661740623,-34.82769661740623,False,1889.6923076923076,94601,3.12,4779.22,-3.703703703703709,-26.808106430061084,-16.800009877274857
cologne,2,vehev2,kapusta2,2094,1530.18,4848.58,1894.00,363.81999999999994,1.2518984694611093,20.121317791013926,False,672.5925925925926,21629,4.55,1296.50,4.118993135011428,7.970669865629365,17.685340234434467
cologne,2,vehev4,kapustaimp,6479,334.34,26080.95,866.00,531.6600000000001,3.003260154333912,66.70285128123413,False,94.0,8379,6.54,1226.68,5.996758508914102,12.484393616186406,39.48432760364005
cologne,2,vehev1,allgreen,22570,1285.74,36175.31,1817.00,531.26,8.772675657597958,88.60096920220792,False,1820.423076923077,20419,4.58,1263.73,44.025157232704395,75.41692198457393,78.98306829293398
cologne,2,vehev1,kapustaimp,11718,2231.54,57639.13,2763.00,531.46,2.610555938947991,61.69398306772224,False,443.11538461538464,33449,4.12,1586.61,22.25519287833828,51.38466723863219,53.75245416586013
cologne,2,vehev3,kapustaimp,30366,914.82,11834.48,1372.00,457.17999999999995,4.293948536324085,76.71141161705518,False,216.29166666666666,15109,4.82,1138.89,32.78236914600552,51.3662742284682,72.27401181781481
cologne,2,vehev2,allgreen,22760,160.11,1841.40,524.00,363.89,12.870901255386922,92.23053630699354,False,526.2222222222222,7541,5.23,935.08,22.48243559718972,36.16504191584063,73.55705168665405
cologne,2,vehev5,tpnx,27548,49.30,21022.88,413.00,363.7,60.31784989858013,98.34211597117367,False,126.88888888888889,5044,6.80,1108.88,30.51823416506718,44.153064359352726,84.68079936828039
cologne,2,vehev6,kapustaimp,12811,44.51,15931.11,502.00,457.49,19.22736463716019,94.7990792348769,False,66.875,5520,6.75,1128.30,6.973058637083995,15.716110525961957,53.19654061387147
cologne,2,vehev6,fuzzy,20276,620.88,22206.56,926.00,305.12,1.5329693338487307,34.76712299982139,False,44.291666666666664,8665,6.53,1238.25,4.479999999999995,9.330218866929785,32.31526324011873
cologne,2,vehev3,tpnx,16993,1589.52,4963.98,2047.00,457.48,1.3248402033318236,24.51919880713819,False,712.7083333333334,23168,4.49,1329.71,5.39906103286385,12.09110141478249,23.75937870211926
cologne,2,vehev3,no-preemption,27226,5944.21,23247.01,6401.00,456.78999999999996,,,False,,72415,3.38,3244.16,,,
cologne,2,vehev5,no-preemption,16993,1769.68,43702.94,2133.00,363.31999999999994,,,False,,19660,5.85,1557.92,,,
cologne,2,vehev5,kapusta2,21907,331.69,19256.12,695.00,363.31,7.460128433175555,86.59540503950373,False,257.7037037037037,6882,6.63,1179.05,19.675090252707573,32.47097635152549,74.83361369121626
cologne,2,vehev1,allgreen,17651,9068.05,80013.52,9599.00,530.9500000000007,1.5403146211147933,35.07819855165329,False,9602.423076923076,92698,3.17,4599.89,-1.552795031055909,18.548391380797145,7.48794922206365
cologne,2,vehev1,no-preemption,22737,4561.73,63834.64,5093.00,531.2700000000004,,,False,,61793,3.50,2693.47,,,
cologne,2,vehev4,rfid,30366,403.39,24025.64,935.00,531.61,3.6815488732987927,72.83751935896572,False,202.69230769230768,8929,6.50,1245.71,10.169491525423723,18.651760234567327,51.5807168808633
cologne,2,vehev6,kapustaimp,11718,34.48,16549.80,492.00,457.52,33.164733178654295,96.98474884566951,False,62.958333333333336,5646,6.77,1124.67,10.08130081300811,20.44211792169207,61.49491918434153
cologne,2,vehev3,tpnx,30366,8324.09,74724.92,8781.00,456.90999999999985,-2.11906501467597,-111.90650146759702,False,927.2916666666666,86518,3.24,4200.64,-10.743801652892548,-79.37884591569626,-58.766102690204434
cologne,2,vehev5,kapustaimp,25029,91.40,16509.88,455.00,363.6,32.18315098468271,96.89278405189118,False,98.07407407407408,5345,6.77,1116.58,29.69348659003832,43.25167717015653,83.87875131955964
cologne,2,vehev5,allgreen,22760,27.67,21710.67,391.00,363.33,67.1709432598482,98.51126104313953,False,393.5925925925926,5031,6.82,1099.38,17.383820998278843,30.597325858868974,75.54561804306616
cologne,2,vehev6,fuzzy,22570,625.10,16643.18,930.00,304.9,1.5229723244280915,34.3389250112919,False,44.291666666666664,8724,6.50,1239.65,3.833865814696491,9.052558985796445,29.491635011719065
cologne,2,vehev6,kapustaimp,22760,40.77,16183.70,498.00,457.23,25.70272259013981,96.10936158030347,False,64.25,5642,6.76,1127.22,8.856682769726243,18.91670263271472,58.52995222344725
cologne,2,vehev2,no-preemption,25029,1713.52,4614.13,2077.00,363.48,,,False,,23724,4.44,1344.91,,,
cologne,2,vehev6,fuzzy,25029,430.63,11101.41,736.00,305.37,2.210203655109955,54.75530059467524,False,44.291666666666664,7110,6.64,1188.03,6.070287539936103,12.807057459285298,44.15206975100149
cologne,2,vehev3,kapustaimp,24847,1090.61,4053.96,1548.00,457.3900000000001,11.175956574760916,91.05222006447002,False,223.70833333333334,17115,4.73,1184.93,48.742138364779876,77.8418355897973,82.95013050148434
cologne,2,vehev5,fuzzy,22737,1338.61,43311.07,1581.00,242.3900000000001,1.6708974234467096,40.15192159808287,False,40.74074074074074,14299,6.16,1408.76,8.833922261484094,16.097293691633308,42.31482975633371
cologne,2,vehev6,fuzzy,16250,666.97,16546.08,972.00,305.03,1.7155494250116197,41.70963625876143,False,44.291666666666664,8940,6.49,1250.18,5.186385737439236,11.685504379768286,38.28524092226978
cologne,2,vehev1,tpnx,25029,911.58,7153.38,1443.00,531.42,7.2849448210798835,86.27306006345611,False,362.0769230769231,16121,4.78,1159.53,45.73170731707319,67.7568885020619,79.55562882832612
cologne,2,vehev6,kapusta2,17651,170.34,17971.73,628.00,457.65999999999997,5.046495244804508,80.1842674670203,False,197.66666666666666,6416,6.68,1161.23,6.0317460317460325,13.451491007743854,45.36319509495018
cologne,2,vehev5,fuzzy,30366,2018.45,47052.63,2261.00,242.54999999999995,1.5822933439024995,36.8005936539148,False,40.74074074074074,21693,5.76,1600.97,13.833992094861669,24.33120958898931,41.71525296219672
cologne,2,vehev3,rfid,12811,2076.22,83115.14,2533.00,456.7800000000002,1.9803103717332464,49.502865092568285,False,221.45833333333334,30202,4.20,1499.43,17.647058823529417,38.56431688279761,45.804622451909275
cologne,2,vehev4,kapustaimp,6325,230.58,20226.58,762.00,531.42,7.682366206956371,86.98317714801853,False,77.6923076923077,7431,6.61,1198.04,14.558058925476614,25.563998533697006,65.9081524980502
cologne,2,vehev1,kapusta2,21907,8365.49,47692.56,8897.00,531.5100000000002,1.92209063665129,47.97331713023571,False,1711.576923076923,89441,3.17,4321.09,-0.9375000000000022,28.24183707699103,15.20733395271231
cologne,2,vehev3,kapusta2,16250,6984.81,32336.04,7442.00,457.1899999999996,1.5110561346693754,33.821121726969885,False,3388.375,82532,3.20,3782.72,0.31347962382446415,23.920008527703974,13.9924342688023
cologne,2,vehev6,no-preemption,14368,1047.98,22145.66,1505.00,457.02,,,False,,13590,6.21,1389.66,,,
cologne,2,vehev3,kapusta2,12811,4143.82,70348.55,4601.00,457.1800000000003,-1.0078461703100525,-0.7846170310052525,False,1597.8333333333333,57132,3.56,2470.74,-0.2801120448179262,-1.2328682932825075,-2.519379844961245
cologne,2,vehev2,kapusta2,21907,1737.83,38833.25,2101.00,363.1700000000001,1.1183142194575995,10.579693738937145,False,640.7777777777778,24630,4.44,1364.44,2.5404157043879882,3.7499999999999867,6.989917299195647
cologne,2,vehev4,no-preemption,22570,1102.95,37454.88,1635.00,532.05,,,False,,14975,6.12,1426.56,,,
cologne,2,vehev4,rfid,22570,268.86,21316.78,800.00,531.14,4.102320910511047,75.6235550115599,False,202.69230769230768,7676,6.58,1208.73,7.516339869281041,15.269599596231487,48.74123539232053
cologne,2,vehev4,tpnx,32668,275.42,21271.04,807.00,531.5799999999999,5.758296420013071,82.63375264037329,False,160.19230769230768,7812,6.58,1210.75,12.286689419795227,22.273722323153866,60.25843211069848
cologne,2,vehev2,kapustaimp,12811,136.64,1683.68,500.00,363.36,,,False,101.55555555555556,7058,5.27,925.82,,,
cologne,2,vehev3,no-preemption,27548,3543.55,28080.10,4001.00,457.4499999999998,,,False,,49038,3.69,2175.35,,,
cologne,2,vehev5,no-preemption,17651,2854.67,72979.91,3218.00,363.3299999999999,,,False,,31947,5.30,1912.10,,,
