scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turin,1,vehev4,tpn4,16250,1164.43,12018.20,1908.00,743.5699999999999,5.74932799738928,82.60666289253125,False,1496.7142857142858
turin,1,vehev5,rfid,22737,755.45,6498.32,1597.00,841.55,1.2731881659937785,21.457014233284465,False,211.31578947368422
turin,1,vehev1,kapusta2,22737,802.33,2630.72,1547.00,744.67,4.7974274924283025,79.15549528203849,False,315.22857142857146
turin,1,vehev5,rfid,20276,855.76,6301.81,1698.00,842.24,1.245279050200991,19.696713773623863,False,211.31578947368422
turin,1,vehev4,no-preemption,10105,5007.09,15509.34,5751.00,743.9099999999999,,,False,
turin,1,vehev3,fuzzy,11718,7934.26,9034.88,8598.00,663.7399999999998,-1.1742282077845199,-17.422820778451985,False,47.303030303030305
turin,1,vehev1,rfid,14368,939.92,3064.73,1684.00,744.08,2.751542684483786,63.65675133302142,False,265.1714285714286
turin,1,vehev5,kapusta2,10105,1063.05,6048.39,1905.00,841.95,-1.5975624417661027,-59.756244176610274,False,586.8947368421053
turin,1,vehev2,rfid,21907,127.50,1789.25,970.00,842.5,2.695450980392157,62.900456833590354,False,211.31578947368422
turin,1,vehev6,no-preemption,27226,4469.47,31404.64,5463.00,993.5299999999997,,,False,
turin,1,vehev5,tpn4,20276,147.29,8562.92,989.00,841.71,7.235114400162945,86.1785184768125,False,320.94736842105266
turin,1,vehev5,kapusta2,17651,770.18,5224.43,1613.00,842.82,1.3826248409462722,27.673800557814566,False,523.6315789473684
turin,1,vehev1,kapusta2,32668,482.53,2286.77,1226.00,743.47,3.3961411725695814,70.55481650536389,False,276.57142857142856
turin,1,vehev3,tpn4,6325,760.50,3153.49,1753.00,992.5,10.859119000657463,90.79114981667063,False,485.06060606060606
turin,1,vehev1,no-preemption,30366,2170.16,5199.59,2913.00,742.8400000000001,,,False,
turin,1,vehev2,tpn4,10105,84.57,5169.52,926.00,841.4300000000001,4.1500532103582835,75.90392341225747,False,330.2631578947368
turin,1,vehev3,allgreen,24847,1367.80,4539.09,2362.00,994.2,6.547982161134669,84.72811966508603,False,2364.6666666666665
turin,1,vehev4,fuzzy,10105,5216.98,13655.20,5713.00,496.02000000000044,-1.0419185594826534,-4.191855948265344,False,52.09375
turin,1,vehev1,no-preemption,25029,2170.62,3657.14,2915.00,744.3800000000001,,,False,
turin,1,vehev4,fuzzy,27548,5729.68,14111.42,6226.00,496.3199999999997,-1.4494657168299199,-44.94657168299199,False,53.14705882352941
turin,1,vehev1,allgreen,6479,90.22,1649.63,835.00,744.78,20.591221458656616,95.14356153175363,False,838.4
turin,1,vehev2,fuzzy,6479,617.28,1939.49,1180.00,562.72,-1.7830155979202773,-78.30155979202773,False,41.78947368421053
turin,1,vehev2,kapusta2,6325,144.07,1790.99,987.00,842.9300000000001,2.4921912958978276,59.87466926611893,False,280.2631578947368
turin,1,vehev4,allgreen,12811,2480.94,10608.81,3226.00,745.06,1.9767467169701805,49.41182947642729,False,3229.285714285714
turin,1,vehev2,rfid,15239,135.69,1851.64,977.00,841.31,2.5173557373424718,60.275777270331986,False,211.31578947368422
turin,1,vehev4,kapusta2,11718,1943.30,8807.06,2687.00,743.7,2.8491689394329236,64.90204613142272,False,860.0
turin,1,vehev6,fuzzy,27226,1840.60,16674.66,2504.00,663.4000000000001,2.4282679561012714,58.818383387739495,False,47.303030303030305
turin,1,vehev1,tpn4,16993,89.01,5129.94,832.00,742.99,16.110774070329175,93.79297359869457,False,373.45714285714286
turin,1,vehev1,tpn4,15239,84.14,5550.78,828.00,743.86,31.98538150701212,96.87357176033441,False,374.0857142857143
turin,1,vehev2,allgreen,25029,72.20,1549.90,914.00,841.8,4.805817174515235,79.1918842584587,False,915.7368421052631
turin,1,vehev2,allgreen,30366,78.35,1890.12,920.00,841.65,4.5161455009572435,77.85722360388876,False,921.7368421052631
turin,1,vehev3,kapusta2,20276,2028.29,5702.78,3022.00,993.71,4.038559574814252,75.23869633528946,False,707.4242424242424
turin,1,vehev3,kapusta2,27226,1509.89,4763.08,2503.00,993.1099999999999,4.925670081926498,79.69819367989652,False,896.2424242424242
turin,1,vehev5,tpn4,30616,952.21,11653.49,1795.00,842.79,1.1177681393810188,10.53600789214073,False,513.6315789473684
turin,1,vehev3,fuzzy,6325,10649.10,9325.24,11313.00,663.8999999999996,-1.2894933134423783,-28.949331344237827,False,47.303030303030305
turin,1,vehev6,fuzzy,21907,2483.57,22240.32,3146.00,662.4299999999998,1.020410135409914,2.000189404402075,False,47.303030303030305
turin,1,vehev5,tpn4,15239,322.24,8277.39,1165.00,842.76,2.6579568023833167,62.37711617046118,False,417.5263157894737
turin,1,vehev2,rfid,27548,135.95,1844.56,978.00,842.05,2.584847370356749,61.31299621524715,False,211.31578947368422
turin,1,vehev3,allgreen,15239,967.58,3472.07,1960.00,992.42,7.874604683850431,87.30094982354045,False,1964.2424242424242
turin,1,vehev4,fuzzy,6479,4662.98,12320.13,5160.00,497.02000000000044,1.142385341562692,12.463862795011005,False,52.24242424242424
turin,1,vehev2,kapusta2,14368,183.12,1653.84,1025.00,841.88,1.866808650065531,46.43264589732339,False,286.2631578947368
turin,1,vehev3,tpn4,16250,590.56,2960.64,1582.00,991.44,20.74409035491737,95.17934995996124,False,417.93939393939394
turin,1,vehev3,kapusta2,15239,2507.00,6015.49,3500.00,993.0,3.03921420023933,67.09675810539275,False,1127.060606060606
turin,1,vehev5,kapusta2,12811,1367.94,6707.43,2209.00,841.06,-1.1697693708793322,-16.97693708793322,False,671.9473684210526
turin,1,vehev1,rfid,22737,714.56,2636.81,1459.00,744.44,5.386699507389163,81.43575674439873,False,265.1714285714286
turin,1,vehev1,allgreen,27226,80.07,1578.92,824.00,743.9300000000001,16.553640564506058,93.95903278131955,False,827.6
turin,1,vehev4,rfid,25029,4691.34,13507.49,5436.00,744.6599999999999,1.3143643393998303,23.917594990699186,False,265.1714285714286
turin,1,vehev6,allgreen,32668,2023.20,22365.56,3017.00,993.8,2.8597716488730724,65.03217309696521,False,3019.7272727272725
turin,1,vehev5,rfid,22760,548.28,5571.62,1391.00,842.72,2.135387028525571,53.17008173968005,False,211.31578947368422
turin,1,vehev4,allgreen,30366,1217.13,6317.44,1961.00,743.8699999999999,4.2874466983806165,76.67609488002023,False,1965.0
turin,1,vehev4,rfid,6325,2263.30,9631.21,3008.00,744.6999999999998,2.0718022356735735,51.73284482556391,False,265.1714285714286
turin,1,vehev3,allgreen,4771,2031.55,5778.47,3025.00,993.45,5.066687996849696,80.26324098460833,False,3027.3636363636365
turin,1,vehev1,no-preemption,2094,1328.61,3714.53,2072.00,743.3900000000001,,,False,
turin,1,vehev1,rfid,22760,905.85,3104.45,1650.00,744.15,1.463023679417122,31.64840637450199,False,265.1714285714286
turin,1,vehev6,kapusta2,25029,3201.97,15852.28,4194.00,992.0300000000002,1.4819376821144483,32.52077924267458,False,1467.121212121212
turin,1,vehev5,rfid,24847,452.30,5626.36,1294.00,841.7,3.2739995578156087,69.45631841602345,False,211.31578947368422
turin,1,vehev5,allgreen,17651,90.28,3509.07,933.00,842.72,11.795192733717322,91.52196981791204,False,936.2105263157895
turin,1,vehev4,allgreen,4771,1095.86,5565.46,1839.00,743.1400000000001,4.667065136057526,78.57325812159665,False,1843.2
